maturity,theta,forward,time_derivative,phase_generator,residual
1.40555555556,0.598274431432,0.0340803291834,0.00174317636218,0.00174317634399,1.81865260698e-11
1.40555555556,0.608292563889,0.034819019584,0.00168864215354,0.0016886421519,1.63522494157e-12
1.40555555556,0.618310696346,0.0355680895896,0.00163094030354,0.00163094029735,6.19163661314e-12
1.40555555556,0.628328828803,0.0363279131098,0.00157031993124,0.00157031993169,-4.49661792176e-13
1.40555555556,0.63834696126,0.0370988792486,0.00150705838531,0.00150705837649,8.81435397761e-12
1.40555555556,0.648365093716,0.0378813931477,0.00144145996778,0.00144145995516,1.26171336833e-11
1.40555555556,0.658383226173,0.038675876885,0.00137385419631,0.00137385417598,2.03275991959e-11
1.40555555556,0.66840135863,0.0394827704322,0.00130459357969,0.00130459357373,5.95988145988e-12
1.40555555556,0.678419491087,0.0403025326764,0.00123405089723,0.00123405088017,1.70634131824e-11
1.40555555556,0.688437623544,0.0411356425112,0.00116261597564,0.00116261595621,1.94333047918e-11
1.40555555556,0.698455756001,0.041982600002,0.00109069197202,0.00109069196927,2.74707708837e-12
1.40555555556,0.708473888458,0.0428439276322,0.00101869118502,0.00101869116572,1.92981566057e-11
1.40555555556,0.718492020915,0.0437201716373,0.000947030423804,0.000947030422697,1.10607833656e-12
1.40555555556,0.728510153372,0.0446119034331,0.000876125992727,0.00087612597515,1.7576774888e-11
1.40555555556,0.738528285829,0.0455197211468,0.000806388352412,0.000806388345717,6.69488900082e-12
1.40555555556,0.748546418286,0.0464442512598,0.000738216546642,0.000738216533961,1.26808934447e-11
1.40555555556,0.758564550743,0.0473861503717,0.00067199249533,0.000671992493484,1.84617425514e-12
1.40555555556,0.768582683199,0.0483461070955,0.000608075272843,0.000608075290117,-1.72743243321e-11
1.40555555556,0.778600815656,0.049324844097,0.000546795507969,0.000546795511663,-3.69351012448e-12
1.40555555556,0.788618948113,0.0503231202898,0.000488450050892,0.000488450060159,-9.26692208213e-12
1.40555555556,0.79863708057,0.051341733201,0.000433297064686,0.000433297075391,-1.07045542135e-11
1.40555555556,0.808655213027,0.0523815215234,0.000381551703219,0.000381551721969,-1.87499969977e-11
1.40555555556,0.818673345484,0.053443367871,0.00033338253394,0.00033338254676,-1.28196338094e-11
1.40555555556,0.828691477941,0.0545282017572,0.000288908858989,0.000288908871539,-1.25501037514e-11
1.40555555556,0.838709610398,0.0556370028172,0.000248199071018,0.000248199072461,-1.44299307746e-12
1.40555555556,0.848727742855,0.0567708042987,0.000211270155398,0.00021127017264,-1.72422733643e-11
1.40555555556,0.858745875312,0.0579306968464,0.000178088418457,0.00017808843545,-1.69937304246e-11
1.40555555556,0.868764007769,0.0591178326101,0.000148571484282,0.000148571484378,-9.57519653844e-14
1.40555555556,0.878782140225,0.0603334297102,0.00012259154844,0.00012259156807,-1.96299532618e-11
1.40555555556,0.888800272682,0.0615787770949,9.99798310808e-05,9.99798372964e-05,-6.21564453553e-12
1.40555555556,0.898818405139,0.062855239833,8.05321112574e-05,8.05321407826e-05,-2.9525291283e-11
1.40555555556,0.908836537596,0.0641642648861,6.40151705256e-05,6.40151894337e-05,-1.89081586759e-11
1.40555555556,0.918854670053,0.0655073874131,5.01739182146e-05,5.01739202949e-05,-2.0802767061e-12
1.40555555556,0.92887280251,0.0668862376641,3.87389370582e-05,3.87389588899e-05,-2.1831730217e-11
1.40555555556,0.938890934967,0.0683025485305,2.94341373497e-05,2.94341316217e-05,5.72802721054e-12
1.40555555556,0.948909067424,0.0697581638243,2.1984212506e-05,2.19842210677e-05,-8.56173270301e-12
1.40555555556,0.958927199881,0.0712550473698,1.61215746308e-05,1.61215773363e-05,-2.70549966978e-12
1.40555555556,0.968945332338,0.0727952930038,1.15924862765e-05,1.15924911843e-05,-4.90780267988e-12
1.40555555556,0.978963464795,0.074381135591,8.16213652222e-06,8.162141284e-06,-4.76178753546e-12
1.40555555556,0.988981597252,0.0760149631763,5.61848650937e-06,5.61849454716e-06,-8.03778766635e-12
1.40555555556,0.998999729708,0.0776993304159,3.77478118208e-06,3.77478080208e-06,3.79998766828e-13
1.40555555556,1.00901786217,0.079436973443,2.47070877646e-06,2.47072348988e-06,-1.47134208029e-11
1.40555555556,1.01903599462,0.0812308263549,1.57229215758e-06,1.57229349059e-06,-1.33300401967e-12
1.40555555556,1.02905412708,0.0830840395274,9.70659524979e-07,9.70664156161e-07,-4.63118193968e-12
1.40555555556,1.03907225954,0.085,5.79919862131e-07,5.79915996136e-07,3.86599563126e-12
1.50444444444,-0.463647609001,-0.025,9.97028147969e-06,9.97029063259e-06,-9.15289995997e-12
1.50444444444,-0.453629476544,-0.0243769666932,1.13737069304e-05,1.13736997588e-05,7.17164724992e-12
1.50444444444,-0.443611344087,-0.0237599900872,1.29370099991e-05,1.29370100774e-05,-7.83108099173e-14
1.50444444444,-0.43359321163,-0.0231488602184,1.46737950529e-05,1.46738025998e-05,-7.54695308492e-12
1.50444444444,-0.423575079173,-0.0225433734096,1.65983658599e-05,1.65983720954e-05,-6.23544835218e-12
1.50444444444,-0.413556946716,-0.0219433319732,1.87257254036e-05,1.87257287931e-05,-3.38951783307e-12
1.50444444444,-0.403538814259,-0.0213485439287,2.10715726692e-05,2.10715711362e-05,1.5330330931e-12
1.50444444444,-0.393520681802,-0.0207588227338,2.36522967691e-05,2.36522963558e-05,4.1329649257e-13
1.50444444444,-0.383502549346,-0.0201739870282,2.64849683049e-05,2.64849691962e-05,-8.9134014297e-13
1.50444444444,-0.373484416889,-0.0195938603902,2.95873273229e-05,2.95873260151e-05,1.30781419155e-12
1.50444444444,-0.363466284432,-0.0190182711034,3.29777680695e-05,3.29777727884e-05,-4.71889095453e-12
1.50444444444,-0.353448151975,-0.0184470519352,3.66753212622e-05,3.66753312785e-05,-1.00163264117e-11
1.50444444444,-0.343430019518,-0.0178800399241,4.06996322966e-05,4.06996247669e-05,7.5297281363e-12
1.50444444444,-0.333411887061,-0.0173170761779,4.50709361559e-05,4.50709375527e-05,-1.39683369851e-12
1.50444444444,-0.323393754604,-0.0167580056787,4.98100293921e-05,4.98100411128e-05,-1.17207034144e-11
1.50444444444,-0.313375622147,-0.0162026770985,5.49382379872e-05,5.49382365353e-05,1.45184756009e-12
1.50444444444,-0.30335748969,-0.0156509426205,6.04773819733e-05,6.04773804563e-05,1.51704832778e-12
1.50444444444,-0.293339357233,-0.0151026577694,6.64497362912e-05,6.64497350119e-05,1.27935048623e-12
1.50444444444,-0.283321224776,-0.0145576812471,7.28779879668e-05,7.28779897972e-05,-1.83038650968e-12
1.50444444444,-0.273303092319,-0.0140158747764,7.97851892908e-05,7.97852056555e-05,-1.63646840762e-11
1.50444444444,-0.263284959863,-0.0134771029497,8.71947072184e-05,8.71947138449e-05,-6.62646535408e-12
1.50444444444,-0.253266827406,-0.0129412330837,9.51301691381e-05,9.51301635285e-05,5.60963177765e-12
1.50444444444,-0.243248694949,-0.0124081350797,0.000103615404284,0.000103615403852,4.31570537228e-13
1.50444444444,-0.233230562492,-0.0118776812888,0.000112674381114,0.000112674386794,-5.67989803953e-12
1.50444444444,-0.223212430035,-0.0113497463819,0.000122331141055,0.000122331147087,-6.03205029329e-12
1.50444444444,-0.213194297578,-0.0108242072238,0.000132609727288,0.000132609732803,-5.51561097142e-12
1.50444444444,-0.203176165121,-0.0103009427524,0.000143534110166,0.000143534115602,-5.43644174274e-12
1.50444444444,-0.193158032664,-0.00977983386053,0.000155128107648,0.000155128102598,5.04975979109e-12
1.50444444444,-0.183139900207,-0.00926076328247,0.000167415302266,0.000167415309528,-7.26250117444e-12
1.50444444444,-0.17312176775,-0.00874361548341,0.000180418952789,0.000180418972924,-2.01352989458e-11
1.50444444444,-0.163103635293,-0.00822827655213,0.000194161902159,0.00019416190273,-5.70246188594e-13
1.50444444444,-0.153085502837,-0.00771463409674,0.000208666481071,0.000208666480195,8.75956967551e-13
1.50444444444,-0.14306737038,-0.00720257714313,0.000223954406602,0.000223954407119,-5.17370163638e-13
1.50444444444,-0.133049237923,-0.00669199603594,0.000240046677019,0.000240046670584,6.43505691442e-12
1.50444444444,-0.123031105466,-0.00618278234193,0.000256963461601,0.00025696346955,-7.94967894681e-12
1.50444444444,-0.113012973009,-0.00567482875553,0.000274723986598,0.000274723995457,-8.85913532204e-12
1.50444444444,-0.102994840552,-0.00516802900634,0.000293346416208,0.000293346426286,-1.00780446813e-11
1.50444444444,-0.092976708095,-0.00466227776851,0.00031284772966,0.000312847725098,4.56204041557e-12
1.50444444444,-0.0829585756381,-0.00415747057172,0.000333243593779,0.000333243608383,-1.460471582e-11
1.50444444444,-0.0729404431812,-0.00365350371365,0.000354548231193,0.000354548241277,-1.00840728454e-11
1.50444444444,-0.0629223107243,-0.00315027417389,0.000376774284615,0.000376774289101,-4.48655701349e-12
1.50444444444,-0.0529041782674,-0.00264767952885,0.000399932677054,0.000399932680834,-3.78092435832e-12
1.50444444444,-0.0428860458105,-0.00214561786788,0.000424032467953,0.000424032472031,-4.07726353764e-12
1.50444444444,-0.0328679133536,-0.00164398771014,0.000449080705804,0.000449080720984,-1.51806274799e-11
1.50444444444,-0.0228497808966,-0.0011426879223,0.000475082277251,0.000475082285278,-8.02750314138e-12
1.50444444444,-0.0128316484397,-0.000641617636745,0.000502039752574,0.000502039761148,-8.57394569839e-12
1.50444444444,-0.00281351598282,-0.000140676170333,0.000529953228757,0.000529953239545,-1.07877472146e-11
1.50444444444,0.00720461647409,0.000360237056607,0.000558820169297,0.00055882017449,-5.19348008609e-12
1.50444444444,0.017222748931,0.000861222601068,0.000588635242138,0.000588635251801,-9.66379244422e-12
1.50444444444,0.0272408813879,0.00136238107812,0.000619390155411,0.000619390160689,-5.2785764041e-12
1.50444444444,0.0372590138448,0.00186381324178,0.000651073491773,0.000651073499093,-7.31912599104e-12
1.50444444444,0.0472771463017,0.00236562006609,0.000683670542167,0.000683670552599,-1.04323847738e-11
1.50444444444,0.0572952787587,0.00286790282662,0.000717163138896,0.000717163142041,-3.14417621713e-12
1.50444444444,0.0673134112156,0.00337076318243,0.000751529489157,0.000751529499562,-1.04054333509e-11
1.50444444444,0.0773315436725,0.0038743032587,0.000786744009853,0.000786744011887,-2.03406486533e-12
1.50444444444,0.0873496761294,0.00437862573024,0.000822777164074,0.000822777172,-7.92646623251e-12
1.50444444444,0.0973678085863,0.00488383390582,0.000859595300747,0.000859595301201,-4.54071892933e-13
1.50444444444,0.107385941043,0.0053900318137,0.00089716049762,0.000897160511595,-1.39747787994e-11
1.50444444444,0.1174040735,0.00589732428833,0.000935430409695,0.000935430426732,-1.70379088442e-11
1.50444444444,0.127422205957,0.00640581705854,0.000974358123204,0.000974358127081,-3.8769428206e-12
1.50444444444,0.137440338414,0.00691561683719,0.00101389201749,0.00101389202812,-1.06314657598e-11
1.50444444444,0.147458470871,0.00742683141263,0.0010539756354,0.00105397564292,-7.51999114021e-12
1.50444444444,0.157476603328,0.00793956974201,0.00109454756389,0.00109454756729,-3.40434256306e-12
1.50444444444,0.167494735785,0.0084539420467,0.00113554132705,0.00113554133415,-7.09540846217e-12
1.50444444444,0.177512868242,0.0089700599099,0.0011768852923,0.00117688529873,-6.42733088974e-12
1.50444444444,0.187531000699,0.0094880363768,0.00121850259252,0.00121850260434,-1.18255516057e-11
1.50444444444,0.197549133155,0.0100079860572,0.00126031106593,0.00126031107543,-9.50025388219e-12
1.50444444444,0.207567265612,0.0105300252314,0.00130222321539,0.00130222322808,-1.26907069922e-11
1.50444444444,0.217585398069,0.0110542719582,0.00134414619001,0.00134414620882,-1.88042372472e-11
1.50444444444,0.227603530526,0.0115808461875,0.00138598179134,0.00138598179389,-2.55173399771e-12
1.50444444444,0.237621662983,0.0121098698755,0.00142762650624,0.00142762651624,-1.00047138542e-11
1.50444444444,0.24763979544,0.0126414671037,0.00146897156972,0.00146897156615,3.56985925196e-12
1.50444444444,0.257657927897,0.0131757642024,0.00150990305998,0.00150990306529,-5.31396714826e-12
1.50444444444,0.267676060354,0.0137128898779,0.00155030202884,0.00155030203533,-6.48198422021e-12
1.50444444444,0.277694192811,0.0142529753449,0.00159004467047,0.00159004467848,-8.00887915015e-12
1.50444444444,0.287712325268,0.0147961544633,0.00162900253117,0.00162900253286,-1.68609180437e-12
1.50444444444,0.297730457725,0.0153425638804,0.00166704276355,0.00166704276111,2.44687993825e-12
1.50444444444,0.307748590181,0.0158923431784,0.00170402842821,0.00170402843378,-5.57827980856e-12
1.50444444444,0.317766722638,0.0164456350284,0.00173981884568,0.00173981885067,-4.99565861768e-12
1.50444444444,0.327784855095,0.0170025853497,0.00177427000218,0.00177427001044,-8.2646658614e-12
1.50444444444,0.337802987552,0.0175633434769,0.00180723501139,0.00180723501657,-5.18470943262e-12
1.50444444444,0.347821120009,0.0181280623329,0.00183856463604,0.00183856463779,-1.7482790389e-12
1.50444444444,0.357839252466,0.0186968986103,0.00186810787076,0.00186810787824,-7.47897078469e-12
1.50444444444,0.367857384923,0.0192700129608,0.00189571258979,0.0018957125818,7.99148637889e-12
1.50444444444,0.37787551738,0.0198475701924,0.00192122626046,0.0019212262607,-2.35577616442e-13
1.50444444444,0.387893649837,0.0204297394763,0.00194449672497,0.00194449673576,-1.07857631246e-11
1.50444444444,0.397911782294,0.0210166945635,0.00196537305116,0.00196537304933,1.83666666945e-12
1.50444444444,0.407929914751,0.0216086140109,0.00198370645252,0.00198370644298,9.54008269952e-12
1.50444444444,0.417948047208,0.0222056814195,0.00199935127844,0.00199935127716,1.28537241614e-12
1.50444444444,0.427966179664,0.022808085683,0.00201216607223,0.00201216607538,-3.14712058497e-12
1.50444444444,0.437984312121,0.0234160212496,0.00202201469629,0.00202201469149,4.80123015997e-12
1.50444444444,0.448002444578,0.0240296883965,0.00202876752065,0.00202876752602,-5.37295902214e-12
1.50444444444,0.458020577035,0.0246492935189,0.00203230267172,0.00203230266774,3.98664261325e-12
1.50444444444,0.468038709492,0.0252750494334,0.00203250733433,0.00203250732552,8.80723922611e-12
1.50444444444,0.478056841949,0.0259071756975,0.00202927910153,0.00202927909841,3.12149351506e-12
1.50444444444,0.488074974406,0.0265458989466,0.00202252736314,0.00202252736439,-1.25242047636e-12
1.50444444444,0.498093106863,0.0271914532482,0.00201217472216,0.00201217472171,4.44364163521e-13
1.50444444444,0.50811123932,0.0278440804762,0.0019981584278,0.00199815840877,1.90322349894e-11
1.50444444444,0.518129371777,0.0285040307055,0.00198043181025,0.00198043178378,2.64637313799e-11
1.50444444444,0.528147504234,0.0291715626291,0.00195896570111,0.00195896569754,3.57027645295e-12
1.50444444444,0.53816563669,0.0298469439978,0.00193374982138,0.00193374979848,2.29042039241e-11
1.50444444444,0.548183769147,0.0305304520865,0.00190479411542,0.00190479410237,1.30528550208e-11
1.50444444444,0.558201901604,0.0312223741863,0.00187213000928,0.00187212998459,2.46898244037e-11
1.50444444444,0.568220034061,0.0319230081263,0.00183581156686,0.00183581155552,1.13396700883e-11
1.50444444444,0.578238166518,0.0326326628259,0.00179591651862,0.00179591650463,1.39908987173e-11
1.50444444444,0.588256298975,0.0333516588807,0.00175254713179,0.00175254711087,2.09266345572e-11
1.50444444444,0.598274431432,0.0340803291834,0.00170583089369,0.00170583087487,1.88251963931e-11
1.50444444444,0.608292563889,0.034819019584,0.00165592097454,0.00165592096571,8.83644654844e-12
1.50444444444,0.618310696346,0.0355680895896,0.00160299643913,0.00160299642566,1.34661836803e-11
1.50444444444,0.628328828803,0.0363279131098,0.0015472621729,0.00154726217299,-8.80714771945e-14
1.50444444444,0.63834696126,0.0370988792486,0.00148894849235,0.00148894847589,1.64573161956e-11
1.50444444444,0.648365093716,0.0378813931477,0.00142831040797,0.00142831039753,1.04423694084e-11
1.50444444444,0.658383226173,0.038675876885,0.00136562651208,0.00136562648774,2.43390724242e-11
1.50444444444,0.66840135863,0.0394827704322,0.0013011974672,0.0013011974719,-4.69405547418e-12
1.50444444444,0.678419491087,0.0403025326764,0.00123534407669,0.00123534406448,1.22087416132e-11
1.50444444444,0.688437623544,0.0411356425112,0.00116840492073,0.00116840491452,6.21267035213e-12
1.50444444444,0.698455756001,0.041982600002,0.00110073355784,0.00110073355951,-1.66227535209e-12
1.50444444444,0.708473888458,0.0428439276322,0.00103269529053,0.00103269527803,1.25059387759e-11
1.50444444444,0.718492020915,0.0437201716373,0.000964663512404,0.00096466351681,-4.40633098585e-12
1.50444444444,0.728510153372,0.0446119034331,0.000897015662582,0.00089701565193,1.06516562064e-11
1.50444444444,0.738528285829,0.0455197211468,0.000830128828871,0.000830128827028,1.84322782731e-12
1.50444444444,0.748546418286,0.0464442512598,0.000764375052351,0.000764375039675,1.2676000874e-11
1.50444444444,0.758564550743,0.0473861503717,0.000700116407071,0.000700116410097,-3.02605510094e-12
1.50444444444,0.768582683199,0.0483461070955,0.000637699936398,0.000637699951855,-1.54562356837e-11
1.50444444444,0.778600815656,0.049324844097,0.000577452552303,0.000577452552322,-1.87141968588e-14
1.50444444444,0.788618948113,0.0503231202898,0.000519676008684,0.000519676009489,-8.04550003008e-13
1.50444444444,0.79863708057,0.051341733201,0.000464642079187,0.000464642094803,-1.56162346509e-11
1.50444444444,0.808655213027,0.0523815215234,0.000412588077869,0.000412588096238,-1.83688706606e-11
1.50444444444,0.818673345484,0.053443367871,0.000363712863577,0.000363712885493,-2.19164335118e-11
1.50444444444,0.828691477941,0.0545282017572,0.000318173475206,0.00031817348476,-9.55488856438e-12
1.50444444444,0.838709610398,0.0556370028172,0.000276082537803,0.000276082528051,9.75258610848e-12
1.50444444444,0.848727742855,0.0567708042987,0.000237506567052,0.000237506590602,-2.3549337827e-11
1.50444444444,0.858745875312,0.0579306968464,0.00020246528204,0.000202465305271,-2.32311240557e-11
1.50444444444,0.868764007769,0.0591178326101,0.000170932012156,0.00017093201361,-1.45431887019e-12
1.50444444444,0.878782140225,0.0603334297102,0.000142835242939,0.000142835267531,-2.45920876978e-11
1.50444444444,0.888800272682,0.0615787770949,0.000118061315585,0.000118061335953,-2.03677396129e-11
1.50444444444,0.898818405139,0.062855239833,9.64582344554e-05,9.64582524296e-05,-1.7974241236e-11
1.50444444444,0.908836537596,0.0641642648861,7.78405001567e-05,7.784051219e-05,-1.20333216048e-11
1.50444444444,0.918854670053,0.0655073874131,6.19948208047e-05,6.19948289729e-05,-8.16819420262e-12
1.50444444444,0.92887280251,0.0668862376641,4.86865156524e-05,4.8686535528e-05,-1.98756094048e-11
1.50444444444,0.938890934967,0.0683025485305,3.76663726598e-05,3.76663629065e-05,9.75326395168e-12
1.50444444444,0.948909067424,0.0697581638243,2.86776916103e-05,2.86777015253e-05,-9.91504361253e-12
1.50444444444,0.958927199881,0.0712550473698,2.14632238371e-05,2.14632268508e-05,-3.01369519617e-12
1.50444444444,0.968945332338,0.0727952930038,1.57717111593e-05,1.57717233379e-05,-1.2178571953e-11
1.50444444444,0.978963464795,0.074381135591,1.136375119e-05,1.13637579295e-05,-6.73943279655e-12
1.50444444444,0.988981597252,0.0760149631763,8.01674004958e-06,8.01674908358e-06,-9.03400748306e-12
1.50444444444,0.998999729708,0.0776993304159,5.52870985104e-06,5.52872407538e-06,-1.42243361187e-11
1.50444444444,1.00901786217,0.079436973443,3.72094063894e-06,3.72095052444e-06,-9.88550127173e-12
1.50444444444,1.01903599462,0.0812308263549,2.43930819988e-06,2.43931015303e-06,-1.95315335086e-12
1.50444444444,1.02905412708,0.0830840395274,1.55442159144e-06,1.55442179864e-06,-2.07201443503e-13
1.50444444444,1.03907225954,0.085,9.60669044314e-07,9.60667053422e-07,1.99089204324e-12
1.60333333333,-0.463647609001,-0.025,1.34066496136e-05,1.34066430233e-05,6.5902678517e-12
1.60333333333,-0.453629476544,-0.0243769666932,1.51700592654e-05,1.51700570508e-05,2.21465003149e-12
1.60333333333,-0.443611344087,-0.0237599900872,1.71186472333e-05,1.71186411987e-05,6.03459144634e-12
1.60333333333,-0.43359321163,-0.0231488602184,1.92665395129e-05,1.92665452452e-05,-5.73231830655e-12
1.60333333333,-0.423575079173,-0.0225433734096,2.1628453458e-05,2.16284458425e-05,7.61554853196e-12
1.60333333333,-0.413556946716,-0.0219433319732,2.42196884366e-05,2.42196863362e-05,2.10035888828e-12
1.60333333333,-0.403538814259,-0.0213485439287,2.70561121066e-05,2.70561208101e-05,-8.70347614508e-12
1.60333333333,-0.393520681802,-0.0207588227338,3.01541456643e-05,3.01541529652e-05,-7.30094489978e-12
1.60333333333,-0.383502549346,-0.0201739870282,3.35307456014e-05,3.35307503145e-05,-4.71311396622e-12
1.60333333333,-0.373484416889,-0.0195938603902,3.72033831023e-05,3.72033715855e-05,1.15168652406e-11
1.60333333333,-0.363466284432,-0.0190182711034,4.11900207611e-05,4.11900207607e-05,3.60686957732e-16
1.60333333333,-0.353448151975,-0.0184470519352,4.55090865155e-05,4.55090863799e-05,1.35643740977e-13
1.60333333333,-0.343430019518,-0.0178800399241,5.01794448343e-05,5.01794506725e-05,-5.83819203783e-12
1.60333333333,-0.333411887061,-0.0173170761779,5.52203653447e-05,5.52203750256e-05,-9.68092290631e-12
1.60333333333,-0.323393754604,-0.0167580056787,6.06514884507e-05,6.06514957742e-05,-7.32345979107e-12
1.60333333333,-0.313375622147,-0.0162026770985,6.64927880264e-05,6.64927812441e-05,6.78231894204e-12
1.60333333333,-0.30335748969,-0.0156509426205,7.27645319411e-05,7.27645304344e-05,1.50662656992e-12
1.60333333333,-0.293339357233,-0.0151026577694,7.94872387366e-05,7.94872367326e-05,2.00395753323e-12
1.60333333333,-0.283321224776,-0.0145576812471,8.66816322821e-05,8.66816473693e-05,-1.50871236348e-11
1.60333333333,-0.273303092319,-0.0140158747764,9.43685930061e-05,9.43685971186e-05,-4.11249995917e-12
1.60333333333,-0.263284959863,-0.0134771029497,0.000102569106585,0.00010256911059,-4.00473378688e-12
1.60333333333,-0.253266827406,-0.0129412330837,0.000111304209368,0.000111304222686,-1.3318267821e-11
1.60333333333,-0.243248694949,-0.0124081350797,0.000120594931028,0.000120594931935,-9.06774709573e-13
1.60333333333,-0.233230562492,-0.0118776812888,0.000130462234052,0.000130462233302,7.49710786074e-13
1.60333333333,-0.223212430035,-0.0113497463819,0.000140926950643,0.000140926947093,3.55050803211e-12
1.60333333333,-0.213194297578,-0.0108242072238,0.000152009715873,0.000152009724099,-8.22604793527e-12
1.60333333333,-0.203176165121,-0.0103009427524,0.000163730898514,0.000163730903239,-4.7252389447e-12
1.60333333333,-0.193158032664,-0.00977983386053,0.000176110528371,0.000176110525399,2.9714603987e-12
1.60333333333,-0.183139900207,-0.00926076328247,0.000189168220604,0.000189168219647,9.5688897344e-13
1.60333333333,-0.17312176775,-0.00874361548341,0.000202923097035,0.00020292310848,-1.14455368197e-11
1.60333333333,-0.163103635293,-0.00822827655213,0.000217393704288,0.000217393710329,-6.0404361092e-12
1.60333333333,-0.153085502837,-0.00771463409674,0.000232597928953,0.000232597937583,-8.62958733335e-12
1.60333333333,-0.14306737038,-0.00720257714313,0.000248552909329,0.000248552904701,4.62730857321e-12
1.60333333333,-0.133049237923,-0.00669199603594,0.000265274944188,0.0002652749398,4.3882780981e-12
1.60333333333,-0.123031105466,-0.00618278234193,0.000282779398784,0.000282779407519,-8.73579225451e-12
1.60333333333,-0.113012973009,-0.00567482875553,0.000301080607253,0.00030108060972,-2.46618470003e-12
1.60333333333,-0.102994840552,-0.00516802900634,0.000320191772219,0.000320191772112,1.07579147413e-13
1.60333333333,-0.092976708095,-0.00466227776851,0.00034012486147,0.000340124865138,-3.66810688811e-12
1.60333333333,-0.0829585756381,-0.00415747057172,0.000360890501463,0.000360890509896,-8.43294260377e-12
1.60333333333,-0.0729404431812,-0.00365350371365,0.000382497868188,0.000382497877765,-9.57681682437e-12
1.60333333333,-0.0629223107243,-0.00315027417389,0.000404954574778,0.000404954571829,2.94809901318e-12
1.60333333333,-0.0529041782674,-0.00264767952885,0.000428266557356,0.000428266572309,-1.49524885746e-11
1.60333333333,-0.0428860458105,-0.00214561786788,0.000452437956939,0.000452437964666,-7.72686791937e-12
1.60333333333,-0.0328679133536,-0.00164398771014,0.000477471000138,0.000477471013861,-1.37227131243e-11
1.60333333333,-0.0228497808966,-0.0011426879223,0.000503365876836,0.000503365877511,-6.7443565923e-13
1.60333333333,-0.0128316484397,-0.000641617636745,0.000530120616241,0.000530120633044,-1.68026589821e-11
1.60333333333,-0.00281351598282,-0.000140676170333,0.000557730960569,0.000557730965154,-4.58544411209e-12
1.60333333333,0.00720461647409,0.000360237056607,0.000586190237778,0.000586190247944,-1.01662166099e-11
1.60333333333,0.017222748931,0.000861222601068,0.000615489232367,0.000615489225955,6.41258530651e-12
1.60333333333,0.0272408813879,0.00136238107812,0.00064561605569,0.000645616068503,-1.28121086873e-11
1.60333333333,0.0372590138448,0.00186381324178,0.00067655601533,0.000676556021485,-6.15536072633e-12
1.60333333333,0.0472771463017,0.00236562006609,0.00070829148453,0.000708291488311,-3.780904409e-12
1.60333333333,0.0572952787587,0.00286790282662,0.000740801771901,0.000740801781379,-9.47816770815e-12
1.60333333333,0.0673134112156,0.00337076318243,0.000774062991617,0.000774062996221,-4.60447186022e-12
1.60333333333,0.0773315436725,0.0038743032587,0.00080804793549,0.000808047943267,-7.77634369658e-12
1.60333333333,0.0873496761294,0.00437862573024,0.000842725946804,0.000842725963116,-1.63121492225e-11
1.60333333333,0.0973678085863,0.00488383390582,0.00087806279683,0.000878062798687,-1.85712469708e-12
1.60333333333,0.107385941043,0.0053900318137,0.000914020565042,0.000914020571306,-6.26399594087e-12
1.60333333333,0.1174040735,0.00589732428833,0.000950557523778,0.000950557535871,-1.20923826508e-11
1.60333333333,0.127422205957,0.00640581705854,0.000987628027771,0.000987628028566,-7.95041549956e-13
1.60333333333,0.137440338414,0.00691561683719,0.00102518241041,0.00102518242274,-1.23283928639e-11
1.60333333333,0.147458470871,0.00742683141263,0.00106316688741,0.00106316689564,-8.23237029761e-12
1.60333333333,0.157476603328,0.00793956974201,0.0011015234687,0.0011015234894,-2.06985817375e-11
1.60333333333,0.167494735785,0.0084539420467,0.00114018988061,0.00114018989015,-9.53607874089e-12
1.60333333333,0.177512868242,0.0089700599099,0.001179099499,0.00117909950085,-1.84943184899e-12
1.60333333333,0.187531000699,0.0094880363768,0.00121818129548,0.00121818130362,-8.14038224849e-12
1.60333333333,0.197549133155,0.0100079860572,0.00125735979745,0.00125735981252,-1.50665430652e-11
1.60333333333,0.207567265612,0.0105300252314,0.00129655506455,0.00129655506908,-4.52587468371e-12
1.60333333333,0.217585398069,0.0110542719582,0.00133568268285,0.00133568268726,-4.41221191527e-12
1.60333333333,0.227603530526,0.0115808461875,0.00137465377836,0.00137465378597,-7.60667223654e-12
1.60333333333,0.237621662983,0.0121098698755,0.00141337505279,0.0014133750616,-8.80633565202e-12
1.60333333333,0.24763979544,0.0126414671037,0.00145174884248,0.00145174885367,-1.11907638104e-11
1.60333333333,0.257657927897,0.0131757642024,0.00148967320378,0.00148967321308,-9.30023918121e-12
1.60333333333,0.267676060354,0.0137128898779,0.00152704202627,0.00152704203394,-7.67125165474e-12
1.60333333333,0.277694192811,0.0142529753449,0.00156374517671,0.00156374518487,-8.1618891333e-12
1.60333333333,0.287712325268,0.0147961544633,0.00159966867606,0.0015996686855,-9.43736365097e-12
1.60333333333,0.297730457725,0.0153425638804,0.00163469491193,0.00163469492341,-1.14847228949e-11
1.60333333333,0.307748590181,0.0158923431784,0.00166870288867,0.00166870289166,-2.98720293293e-12
1.60333333333,0.317766722638,0.0164456350284,0.00170156851853,0.00170156852361,-5.07160654618e-12
1.60333333333,0.327784855095,0.0170025853497,0.00173316495514,0.00173316495541,-2.69259441132e-13
1.60333333333,0.337802987552,0.0175633434769,0.00176336297313,0.00176336298025,-7.12076686678e-12
